"district","year","Coverage_stock"
"Atiwa West",2024,0.933932902652742
"Atiwa West",2025,0.935584895244784
"Atwima Kwanwoma",2000,0.299963455528686
"Atwima Kwanwoma",2001,0.306710420427002
"Atwima Kwanwoma",2002,0.315145706139691
"Atwima Kwanwoma",2003,0.324890148696044
"Atwima Kwanwoma",2004,0.332922020682103
"Atwima Kwanwoma",2005,0.335318710630758
"Atwima Kwanwoma",2006,0.337080867645825
"Atwima Kwanwoma",2007,0.340276343988588
"Atwima Kwanwoma",2008,0.342159153225248
"Atwima Kwanwoma",2009,0.362608313105607
"Atwima Kwanwoma",2010,0.382320759721015
"Atwima Kwanwoma",2011,0.401494772678092
"Atwima Kwanwoma",2012,0.420101467836879
"Atwima Kwanwoma",2013,0.438060687105464
"Atwima Kwanwoma",2014,0.455324252272293
"Atwima Kwanwoma",2015,0.466843696399101
"Atwima Kwanwoma",2016,0.478936621227098
"Atwima Kwanwoma",2017,0.493986858473945
"Atwima Kwanwoma",2018,0.704833538192555
"Atwima Kwanwoma",2019,0.712874924161382
"Atwima Kwanwoma",2020,0.720568183389084
"Atwima Kwanwoma",2021,0.727939674941039
"Atwima Kwanwoma",2022,0.735019738032646
"Atwima Kwanwoma",2023,0.739379344489135
"Atwima Kwanwoma",2024,0.745990499269544
"Atwima Kwanwoma",2025,0.752341948484811
"Atwima Mponua",2000,0.299963455526634
"Atwima Mponua",2001,0.31601831608205
"Atwima Mponua",2002,0.33300320303893
"Atwima Mponua",2003,0.353201233474578
"Atwima Mponua",2004,0.374399359952827
"Atwima Mponua",2005,0.394636222774307
"Atwima Mponua",2006,0.413473163531806
"Atwima Mponua",2007,0.431109127844218
"Atwima Mponua",2008,0.447768306831082
"Atwima Mponua",2009,0.464354957607263
"Atwima Mponua",2010,0.478642290092495
"Atwima Mponua",2011,0.493771835459972
"Atwima Mponua",2012,0.509509765067136
"Atwima Mponua",2013,0.524700046103117
"Atwima Mponua",2014,0.539301928435811
"Atwima Mponua",2015,0.553178396916198
"Atwima Mponua",2016,0.565479879952454
"Atwima Mponua",2017,0.578030427853964
"Atwima Mponua",2018,0.589731493191565
"Atwima Mponua",2019,0.600908668920913
"Atwima Mponua",2020,0.611601963670117
"Atwima Mponua",2021,0.62184801538956
"Atwima Mponua",2022,0.631688994254136
"Atwima Mponua",2023,0.641125958112138
"Atwima Mponua",2024,0.65022950300212
"Atwima Mponua",2025,0.658975433933084
"Atwima Nwabiagya",2000,0.299963455527521
"Atwima Nwabiagya",2001,0.31601831607938
"Atwima Nwabiagya",2002,0.333003203031787
"Atwima Nwabiagya",2003,0.353201233469536
"Atwima Nwabiagya",2004,0.374399359943176
"Atwima Nwabiagya",2005,0.394636222767131
"Atwima Nwabiagya",2006,0.414306041106292
"Atwima Nwabiagya",2007,0.433068208815951
"Atwima Nwabiagya",2008,0.450902413237738
"Atwima Nwabiagya",2009,0.467971259593852
"Atwima Nwabiagya",2010,0.484425173813713
"Atwima Nwabiagya",2011,0.500429659242945
"Atwima Nwabiagya",2012,0.515960606367678
"Atwima Nwabiagya",2013,0.530951107498998
"Atwima Nwabiagya",2014,0.545360948444792
"Atwima Nwabiagya",2015,0.553234893822035
"Atwima Nwabiagya",2016,0.552263978560427
"Atwima Nwabiagya",2017,0.558385674840239
"Atwima Nwabiagya",2018,0.845772615607957
"Atwima Nwabiagya",2019,0.847257577867882
"Atwima Nwabiagya",2020,0.847299333964322
"Atwima Nwabiagya",2021,0.849490109389702
"Atwima Nwabiagya",2022,0.851805871558703
"Atwima Nwabiagya",2023,0.854588558576715
"Atwima Nwabiagya",2024,0.858277205373116
"Atwima Nwabiagya",2025,0.861820951295784
"Atwima Nwabiagya North",2000,0.299963455530791
"Atwima Nwabiagya North",2001,0.316018316081177
"Atwima Nwabiagya North",2002,0.333003203030724
"Atwima Nwabiagya North",2003,0.353201233469174
"Atwima Nwabiagya North",2004,0.374399359946631
"Atwima Nwabiagya North",2005,0.394636222775301
"Atwima Nwabiagya North",2006,0.414306041121096
"Atwima Nwabiagya North",2007,0.43306820882693
"Atwima Nwabiagya North",2008,0.450902413244884
"Atwima Nwabiagya North",2009,0.467971259604178
"Atwima Nwabiagya North",2010,0.484425173821167
"Atwima Nwabiagya North",2011,0.500429659247593
"Atwima Nwabiagya North",2012,0.515960606368556
"Atwima Nwabiagya North",2013,0.530951107498044
"Atwima Nwabiagya North",2014,0.545360948448089
"Atwima Nwabiagya North",2015,0.553234893824106
"Atwima Nwabiagya North",2016,0.564609462714877
"Atwima Nwabiagya North",2017,0.57718515148139
"Atwima Nwabiagya North",2018,0.588909656027933
"Atwima Nwabiagya North",2019,0.600109221531807
"Atwima Nwabiagya North",2020,0.610823936753243
"Atwima Nwabiagya North",2021,0.621090513040032
"Atwima Nwabiagya North",2022,0.630951205053376
"Atwima Nwabiagya North",2023,0.640407072745675
"Atwima Nwabiagya North",2024,0.649528853575101
"Atwima Nwabiagya North",2025,0.658292304080123
"Awutu Senya",2000,0.29996345552828
"Awutu Senya",2001,0.317730220393032
"Awutu Senya",2002,0.338984558561457
"Awutu Senya",2003,0.356493764172251
"Awutu Senya",2004,0.3738848144934
"Awutu Senya",2005,0.392812958361284
"Awutu Senya",2006,0.410714046497691
"Awutu Senya",2007,0.429591280446757
"Awutu Senya",2008,0.447534860027891
"Awutu Senya",2009,0.464708387681786
"Awutu Senya",2010,0.481263211889499
"Awutu Senya",2011,0.497365851017715
"Awutu Senya",2012,0.512992047683793
"Awutu Senya",2013,0.52416410193127
"Awutu Senya",2014,0.536927368098552
"Awutu Senya",2015,0.54533671424746
"Awutu Senya",2016,0.552597382911489
"Awutu Senya",2017,0.559514087598946
"Awutu Senya",2018,0.5688909879998
"Awutu Senya",2019,0.579204752985277
"Awutu Senya",2020,0.79400906815186
"Awutu Senya",2021,0.79944316807904
"Awutu Senya",2022,0.804662433414267
"Awutu Senya",2023,0.809667425193264
"Awutu Senya",2024,0.814495584762595
"Awutu Senya",2025,0.819134080051186
"Awutu Senya East",2000,0.299963455529222
"Awutu Senya East",2001,0.317730220400563
"Awutu Senya East",2002,0.338984558568835
"Awutu Senya East",2003,0.356493764175632
"Awutu Senya East",2004,0.373884814493862
"Awutu Senya East",2005,0.392812958361098
"Awutu Senya East",2006,0.410714046503743
"Awutu Senya East",2007,0.429591280451934
"Awutu Senya East",2008,0.44753486002522
"Awutu Senya East",2009,0.464708387675794
"Awutu Senya East",2010,0.481263211883594
"Awutu Senya East",2011,0.497365851002876
"Awutu Senya East",2012,0.512992047668623
"Awutu Senya East",2013,0.528074483838349
"Awutu Senya East",2014,0.542572698707555
"Awutu Senya East",2015,0.556350649870897
"Awutu Senya East",2016,0.569546169534606
"Awutu Senya East",2017,0.581979267954293
"Awutu Senya East",2018,0.593570833366187
"Awutu Senya East",2019,0.604643411791346
"Awutu Senya East",2020,0.80713871811808
"Awutu Senya East",2021,0.812226454107843
"Awutu Senya East",2022,0.817113048842989
"Awutu Senya East",2023,0.821799027597619
"Awutu Senya East",2024,0.826319445245043
"Awutu Senya East",2025,0.830662287620193
"Ayawaso Central",2000,0.29996345552822
"Ayawaso Central",2001,0.310284331433359
"Ayawaso Central",2002,0.330444795864902
"Ayawaso Central",2003,0.347050552446173
"Ayawaso Central",2004,0.364466813107453
"Ayawaso Central",2005,0.383133824899581
"Ayawaso Central",2006,0.399984035321404
"Ayawaso Central",2007,0.41823591427411
"Ayawaso Central",2008,0.434440288815853
"Ayawaso Central",2009,0.450477988526862
"Ayawaso Central",2010,0.46432999400678
"Ayawaso Central",2011,0.474529634199108
"Ayawaso Central",2012,0.484401786251805
"Ayawaso Central",2013,0.495637034522411
"Ayawaso Central",2014,0.50466425160214
"Ayawaso Central",2015,0.51958402514596
"Ayawaso Central",2016,0.533873099256298
"Ayawaso Central",2017,0.547336567863167
"Ayawaso Central",2018,0.559888762958983
"Ayawaso Central",2019,0.571878960976384
"Ayawaso Central",2020,0.583350080747836
"Ayawaso Central",2021,0.594341425245037
"Ayawaso Central",2022,0.60489823209342
"Ayawaso Central",2023,0.615021636077686
"Ayawaso Central",2024,0.624787368362384
"Ayawaso Central",2025,0.634169474026041
"Ayawaso East",2000,0.299963455529114
"Ayawaso East",2001,0.310284331440309
"Ayawaso East",2002,0.330444795872705
"Ayawaso East",2003,0.347050552448155
"Ayawaso East",2004,0.364466813110864
"Ayawaso East",2005,0.383133824896412
"Ayawaso East",2006,0.399984035318624
"Ayawaso East",2007,0.418235914267111
"Ayawaso East",2008,0.434440288801585
"Ayawaso East",2009,0.450477988508821
"Ayawaso East",2010,0.464329993991272
"Ayawaso East",2011,0.474529634184162
"Ayawaso East",2012,0.484401786237043
"Ayawaso East",2013,0.495637034508196
"Ayawaso East",2014,0.504664251587958
"Ayawaso East",2015,0.519584025132029
"Ayawaso East",2016,0.533873099238528
"Ayawaso East",2017,0.547336567843534
"Ayawaso East",2018,0.559888762939747
"Ayawaso East",2019,0.571878960958904
"Ayawaso East",2020,0.583350080727802
"Ayawaso East",2021,0.594341425227619
"Ayawaso East",2022,0.604898232080864
"Ayawaso East",2023,0.61502163606433
"Ayawaso East",2024,0.624787368354144
"Ayawaso East",2025,0.634169474015008
"Ayawaso North",2000,0.299963455527398
"Ayawaso North",2001,0.310284331433302
"Ayawaso North",2002,0.330444795862352
"Ayawaso North",2003,0.34705055244097
"Ayawaso North",2004,0.364466813103874
"Ayawaso North",2005,0.383133824895387
"Ayawaso North",2006,0.399984035323262
"Ayawaso North",2007,0.418235914275937
"Ayawaso North",2008,0.434440288812714
"Ayawaso North",2009,0.450477988525757
"Ayawaso North",2010,0.464329994005344
"Ayawaso North",2011,0.47452963420098
"Ayawaso North",2012,0.484401786252496
"Ayawaso North",2013,0.49563703452222
"Ayawaso North",2014,0.504664251599361
"Ayawaso North",2015,0.519584025141849
"Ayawaso North",2016,0.532734299133926
"Ayawaso North",2017,0.543202601259605
"Ayawaso North",2018,0.555869429775647
"Ayawaso North",2019,0.567969128749497
"Ayawaso North",2020,0.579545008970828
"Ayawaso North",2021,0.590636732353288
"Ayawaso North",2022,0.601289949654853
"Ayawaso North",2023,0.611505806028145
"Ayawaso North",2024,0.621360724252883
"Ayawaso North",2025,0.630828512363721
"Ayawaso West",2000,0.299963455528342
"Ayawaso West",2001,0.310284331435417
"Ayawaso West",2002,0.330444795868358
"Ayawaso West",2003,0.347050552445085
"Ayawaso West",2004,0.364466813105373
"Ayawaso West",2005,0.383133824893304
"Ayawaso West",2006,0.399984035319039
"Ayawaso West",2007,0.41823591426835
"Ayawaso West",2008,0.434440288815041
"Ayawaso West",2009,0.450477988533861
"Ayawaso West",2010,0.46432999401571
"Ayawaso West",2011,0.474529634208208
"Ayawaso West",2012,0.484401786259688
"Ayawaso West",2013,0.495637034531132
"Ayawaso West",2014,0.504664251610287
"Ayawaso West",2015,0.519584025157213
"Ayawaso West",2016,0.533222015517633
"Ayawaso West",2017,0.546704289832579
"Ayawaso West",2018,0.559274017771359
"Ayawaso West",2019,0.571280963636898
"Ayawaso West",2020,0.582768106208893
"Ayawaso West",2021,0.593774803360483
"Ayawaso West",2022,0.604346355902165
"Ayawaso West",2023,0.614483900208183
"Ayawaso West",2024,0.624263273223927
"Ayawaso West",2025,0.63365848375988
"Ayensuano",2000,0.548771638795744
"Ayensuano",2001,0.557436648147418
"Ayensuano",2002,0.569409899171557
"Ayensuano",2003,0.583683862626816
"Ayensuano",2004,0.597328171473756
"Ayensuano",2005,0.610353756867176
"Ayensuano",2006,0.623014360472113
"Ayensuano",2007,0.635090748975775
"Ayensuano",2008,0.646569848012304
"Ayensuano",2009,0.657556319467166
"Ayensuano",2010,0.668146985943114
"Ayensuano",2011,0.678448374719096
"Ayensuano",2012,0.688444967557934
"Ayensuano",2013,0.698093698893905
"Ayensuano",2014,0.707368684613419
"Ayensuano",2015,0.71618289390953
"Ayensuano",2016,0.72462450258704
"Ayensuano",2017,0.732578365278631
"Ayensuano",2018,0.739993871577237
"Ayensuano",2019,0.747077364801999
"Ayensuano",2020,0.927054572868632
"Ayensuano",2021,0.928978894180656
"Ayensuano",2022,0.930827138352134
"Ayensuano",2023,0.930660066592399
"Ayensuano",2024,0.926782271354606
"Ayensuano",2025,0.928613063839928
"Banda",2000,0.542064333624049
"Banda",2001,0.538796801635407
"Banda",2002,0.537292655188423
"Banda",2003,0.537402816447507
"Banda",2004,0.552563936283082
"Banda",2005,0.554092277549744
"Banda",2006,0.556158732745117
"Banda",2007,0.559678694240434
"Banda",2008,0.563454514879887
"Banda",2009,0.56650232472798
"Banda",2010,0.570409778134523
"Banda",2011,0.576421300242941
"Banda",2012,0.577661465305415
"Banda",2013,0.586844058960939
"Banda",2014,0.596377593778106
"Banda",2015,0.608534913167275
"Banda",2016,0.620178309577884
"Banda",2017,0.631148964559846
"Banda",2018,0.641377071867484
"Banda",2019,0.651147238043386
"Banda",2020,0.862126575620736
"Banda",2021,0.878389789043798
"Banda",2022,0.905644796405551
"Banda",2023,0.908062390863189
"Banda",2024,0.910394568882196
"Banda",2025,0.912635132103078
"Bawku Municipal",2000,0.680048943883225
"Bawku Municipal",2001,0.665193551543632
"Bawku Municipal",2002,0.676402340821623
"Bawku Municipal",2003,0.68323360099324
"Bawku Municipal",2004,0.69361527538442
"Bawku Municipal",2005,0.703526175800244
"Bawku Municipal",2006,0.711508352345509
"Bawku Municipal",2007,0.720749917148962
"Bawku Municipal",2008,0.72690691575419
"Bawku Municipal",2009,0.735396087823723
"Bawku Municipal",2010,0.743579424064779
"Bawku Municipal",2011,0.751539237388879
"Bawku Municipal",2012,0.759263536957196
"Bawku Municipal",2013,0.766719046298602
"Bawku Municipal",2014,0.773885764934019
"Bawku Municipal",2015,0.780696444747011
"Bawku Municipal",2016,0.786872372189202
"Bawku Municipal",2017,0.792106010765551
"Bawku Municipal",2018,0.797870836741494
"Bawku Municipal",2019,0.803377555244907
"Bawku Municipal",2020,0.918315601432085
"Bawku Municipal",2021,0.923250581902468
"Bawku Municipal",2022,0.925247898939165
"Bawku Municipal",2023,0.923610336189223
"Bawku Municipal",2024,0.917931487228548
"Bawku Municipal",2025,0.919983591538386
"Bawku West",2000,0.680048943884029
"Bawku West",2001,0.690830761005531
"Bawku West",2002,0.696138834066979
"Bawku West",2003,0.704486962238907
"Bawku West",2004,0.710266045197184
"Bawku West",2005,0.719638328285473
"Bawku West",2006,0.72874799648622
"Bawku West",2007,0.737437305131771
"Bawku West",2008,0.745696846836239
"Bawku West",2009,0.753601928835239
"Bawku West",2010,0.761222217776006
"Bawku West",2011,0.768634363098306
"Bawku West",2012,0.775827198982157
"Bawku West",2013,0.782769738517059
"Bawku West",2014,0.789443357337784
"Bawku West",2015,0.795208471135264
"Bawku West",2016,0.796556310120754
"Bawku West",2017,0.801357024814625
"Bawku West",2018,0.806865323480597
"Bawku West",2019,0.812127000124199
"Bawku West",2020,0.921950451683957
"Bawku West",2021,0.924009421178415
"Bawku West",2022,0.92598699027903
"Bawku West",2023,0.927883371561796
"Bawku West",2024,0.929447401568754
"Bawku West",2025,0.931211553085064
"Bekwai",2000,0.299963455528445
"Bekwai",2001,0.323553519870846
"Bekwai",2002,0.346199875969016
"Bekwai",2003,0.367873200692671
"Bekwai",2004,0.388590469383743
"Bekwai",2005,0.408368279707453
"Bekwai",2006,0.427591908382872
"Bekwai",2007,0.445928475537572
"Bekwai",2008,0.463358129300693
"Bekwai",2009,0.469885863819507
"Bekwai",2010,0.486280565574641
"Bekwai",2011,0.496961269317159
"Bekwai",2012,0.50674257811554
"Bekwai",2013,0.51485804484183
"Bekwai",2014,0.521983154024037
"Bekwai",2015,0.535059066518093
"Bekwai",2016,0.542187195958626
"Bekwai",2017,0.553759948857944
"Bekwai",2018,0.561520968981056
"Bekwai",2019,0.569658861377258
"Bekwai",2020,0.577770286030797
"Bekwai",2021,0.585975656465556
"Bekwai",2022,0.596548105136702
"Bekwai",2023,0.606885458325331
"Bekwai",2024,0.61402952573815
"Bekwai",2025,0.622882468062078
"Berekum",2000,0.542064333626938
"Berekum",2001,0.557496002044503
"Berekum",2002,0.567720690916827
"Berekum",2003,0.582050651237945
"Berekum",2004,0.595748486817798
"Berekum",2005,0.608825171678854
"Berekum",2006,0.621535442928681
"Berekum",2007,0.633659207195096
"Berekum",2008,0.645183338824092
"Berekum",2009,0.656212910290506
"Berekum",2010,0.666845124030328
"Berekum",2011,0.677186925230912
"Berekum",2012,0.68588676699002
"Berekum",2013,0.695547647621368
"Berekum",2014,0.704900851613381
"Berekum",2015,0.713789393338891
"Berekum",2016,0.72230219220992
"Berekum",2017,0.730323131807613
"Berekum",2018,0.737801174920869
"Berekum",2019,0.744944405010392
"Berekum",2020,0.899197047798894
"Berekum",2021,0.901856258621335
"Berekum",2022,0.90441033879014
"Berekum",2023,0.906859562852751
"Berekum",2024,0.909222252966283
"Berekum",2025,0.911492129678367
"Berekum West",2000,0.542064333630979
"Berekum West",2001,0.557496002054552
"Berekum West",2002,0.567720690923529
"Berekum West",2003,0.582050651243723
"Berekum West",2004,0.595748486818641
"Berekum West",2005,0.608825171679879
"Berekum West",2006,0.62153544293075
"Berekum West",2007,0.633659207202227
"Berekum West",2008,0.645183338831704
"Berekum West",2009,0.656212910294066
"Berekum West",2010,0.666845124031935
"Berekum West",2011,0.677186925233252
"Berekum West",2012,0.685886766991302
"Berekum West",2013,0.695547647622897
"Berekum West",2014,0.704900851613155
"Berekum West",2015,0.713789393335572
"Berekum West",2016,0.722302192212055
"Berekum West",2017,0.730323131815089
"Berekum West",2018,0.737801174928264
"Berekum West",2019,0.74494440502451
"Berekum West",2020,0.899197047804698
"Berekum West",2021,0.9018562586257
"Berekum West",2022,0.904410338794669
"Berekum West",2023,0.906859562856697
"Berekum West",2024,0.909222252971147
"Berekum West",2025,0.911492129681517
"Bia East",2000,0.299963455526256
"Bia East",2001,0.323553519869939
"Bia East",2002,0.346199875957526
"Bia East",2003,0.367873200681008
"Bia East",2004,0.388590469377064
"Bia East",2005,0.408368279708876
"Bia East",2006,0.42759190837978
"Bia East",2007,0.445928475534068
"Bia East",2008,0.463358129307366
"Bia East",2009,0.48003978637196
"Bia East",2010,0.496120460412742
"Bia East",2011,0.511761900490489
"Bia East",2012,0.526940543991829
"Bia East",2013,0.541591000967558
"Bia East",2014,0.555673969441248
"Bia East",2015,0.569057303426032
"Bia East",2016,0.581874887459647
"Bia East",2017,0.59395188691463
"Bia East",2018,0.605211455883454
"Bia East",2019,0.61596690228537
"Bia East",2020,0.626256725159476
"Bia East",2021,0.636116180059339
"Bia East",2022,0.645585846033212
"Bia East",2023,0.654666741009201
"Bia East",2024,0.663426797349717
"Bia East",2025,0.671842732964364
"Bia West",2000,0.299963455526784
"Bia West",2001,0.323553519867588
"Bia West",2002,0.346199875962646
"Bia West",2003,0.367873200682644
"Bia West",2004,0.388590469384057
"Bia West",2005,0.408368279716181
"Bia West",2006,0.42759190838543
"Bia West",2007,0.445928475551023
"Bia West",2008,0.463358129318942
"Bia West",2009,0.480039786387813
"Bia West",2010,0.496120460420756
"Bia West",2011,0.511761900496795
"Bia West",2012,0.526940543999447
"Bia West",2013,0.541591000970817
"Bia West",2014,0.555673969442172
"Bia West",2015,0.569057303434095
"Bia West",2016,0.581874887471491
"Bia West",2017,0.593951886928769
"Bia West",2018,0.605211455893763
"Bia West",2019,0.615966902291209
"Bia West",2020,0.626256725161959
"Bia West",2021,0.63611618005674
"Bia West",2022,0.645585846026943
"Bia West",2023,0.654666741001491
"Bia West",2024,0.663426797339523
"Bia West",2025,0.671842732951766
"Biakoye",2000,0.548771638796515
"Biakoye",2001,0.563977282214499
"Biakoye",2002,0.573666217642129
"Biakoye",2003,0.583334165624643
"Biakoye",2004,0.594559244656918
"Biakoye",2005,0.607674398994974
"Biakoye",2006,0.6195003486799
"Biakoye",2007,0.628505857405556
"Biakoye",2008,0.640192100057917
"Biakoye",2009,0.647692194551228
"Biakoye",2010,0.654374132671796
"Biakoye",2011,0.661123714799861
"Biakoye",2012,0.667438528344455
"Biakoye",2013,0.67353297421764
"Biakoye",2014,0.678934238014836
"Biakoye",2015,0.688604907815416
"Biakoye",2016,0.697866772080678
"Biakoye",2017,0.706593496977506
"Biakoye",2018,0.714729554382677
"Biakoye",2019,0.722501337615254
"Biakoye",2020,0.924075890350441
"Biakoye",2021,0.932378103297738
"Biakoye",2022,0.934137886886165
"Biakoye",2023,0.935825423699444
"Biakoye",2024,0.937453337864439
"Biakoye",2025,0.939017302782923
"Bibiani-Anhwiaso-Bekwai",2000,0.299963455526423
"Bibiani-Anhwiaso-Bekwai",2001,0.315649635155916
"Bibiani-Anhwiaso-Bekwai",2002,0.338560600774251
"Bibiani-Anhwiaso-Bekwai",2003,0.360487165710456
"Bibiani-Anhwiaso-Bekwai",2004,0.381446503677493
"Bibiani-Anhwiaso-Bekwai",2005,0.401455406254104
"Bibiani-Anhwiaso-Bekwai",2006,0.420903651872077
"Bibiani-Anhwiaso-Bekwai",2007,0.439454471177841
"Bibiani-Anhwiaso-Bekwai",2008,0.457087780337541
"Bibiani-Anhwiaso-Bekwai",2009,0.473964352893237
"Bibiani-Anhwiaso-Bekwai",2010,0.490232920275421
"Bibiani-Anhwiaso-Bekwai",2011,0.506057121508937
"Bibiani-Anhwiaso-Bekwai",2012,0.521413118660254
"Bibiani-Anhwiaso-Bekwai",2013,0.536234757719452
"Bibiani-Anhwiaso-Bekwai",2014,0.55048227751068
"Bibiani-Anhwiaso-Bekwai",2015,0.564021987996312
"Bibiani-Anhwiaso-Bekwai",2016,0.571120134324895
"Bibiani-Anhwiaso-Bekwai",2017,0.581981346728526
"Bibiani-Anhwiaso-Bekwai",2018,0.592984730190259
"Bibiani-Anhwiaso-Bekwai",2019,0.604073276155939
"Bibiani-Anhwiaso-Bekwai",2020,0.614162999748561
"Bibiani-Anhwiaso-Bekwai",2021,0.62376746644107
"Bibiani-Anhwiaso-Bekwai",2022,0.632077952635093
"Bibiani-Anhwiaso-Bekwai",2023,0.638301498143209
"Bibiani-Anhwiaso-Bekwai",2024,0.644295418991737
"Bibiani-Anhwiaso-Bekwai",2025,0.653189730330922
"Binduri",2000,0.680048943877675
"Binduri",2001,0.665193551540212
"Binduri",2002,0.676402340816976
"Binduri",2003,0.683233600989538
"Binduri",2004,0.693615275378976
"Binduri",2005,0.703526175795134
"Binduri",2006,0.711508352342165
"Binduri",2007,0.720749917145816
"Binduri",2008,0.726906915752832
"Binduri",2009,0.73539608782233
"Binduri",2010,0.743579424065123
"Binduri",2011,0.75153923738823
"Binduri",2012,0.759263536953915
"Binduri",2013,0.75848009854756
"Binduri",2014,0.765454376329592
"Binduri",2015,0.772519014006359
"Binduri",2016,0.779285010221469
"Binduri",2017,0.784287372693842
"Binduri",2018,0.79026900671022
"Binduri",2019,0.79598282614615
"Binduri",2020,0.915243551342627
"Binduri",2021,0.917479450793828
"Binduri",2022,0.919626955008662
"Binduri",2023,0.921686294829614
"Binduri",2024,0.923186859171542
"Binduri",2025,0.925107554112536
"Birim Central",2000,0.548771638790083
"Birim Central",2001,0.550021417251324
"Birim Central",2002,0.55612438552228
"Birim Central",2003,0.559868478128291
"Birim Central",2004,0.561397557159386
"Birim Central",2005,0.564850931724733
"Birim Central",2006,0.565991678323329
"Birim Central",2007,0.570701310703531
"Birim Central",2008,0.574691830682941
"Birim Central",2009,0.587912649664938
"Birim Central",2010,0.600657167761697
"Birim Central",2011,0.613053577002551
"Birim Central",2012,0.625083203153554
"Birim Central",2013,0.63669422230226
"Birim Central",2014,0.647855486204194
"Birim Central",2015,0.658462264371511
"Birim Central",2016,0.6686206651547
"Birim Central",2017,0.678192125769391
"Birim Central",2018,0.687115743040364
"Birim Central",2019,0.695639824867069
"Birim Central",2020,0.703794883142346
"Birim Central",2021,0.711608859170715
"Birim Central",2022,0.71911391332445
"Birim Central",2023,0.726310852340539
"Birim Central",2024,0.733253515091015
"Birim Central",2025,0.739923449670472
"Birim North",2000,0.548771638798992
"Birim North",2001,0.563977282219095
"Birim North",2002,0.574410423868033
"Birim North",2003,0.587451724348404
"Birim North",2004,0.600972545626085
"Birim North",2005,0.613880243193332
"Birim North",2006,0.626426262233096
"Birim North",2007,0.638393353599789
"Birim North",2008,0.649768561257119
"Birim North",2009,0.660655599846761
"Birim North",2010,0.671150415684016
"Birim North",2011,0.681358571926336
"Birim North",2012,0.691264690781136
"Birim North",2013,0.700826096448013
"Birim North",2014,0.710017139075429
"Birim North",2015,0.718751575528674
"Birim North",2016,0.7271167835802
"Birim North",2017,0.734998659978707
"Birim North",2018,0.942218309635459
"Birim North",2019,0.943792488731904
"Birim North",2020,0.945298518651216
"Birim North",2021,0.946741559435467
"Birim North",2022,0.948127550278601
"Birim North",2023,0.949456640166105
"Birim North",2024,0.950738771754334
"Birim North",2025,0.951970537450412
"Birim south",2000,0.548771638799766
"Birim south",2001,0.55002141726077
"Birim south",2002,0.556124385532944
"Birim south",2003,0.559868478137624
"Birim south",2004,0.561397557168903
"Birim south",2005,0.5648509317339
"Birim south",2006,0.565991678332448
"Birim south",2007,0.570701310711852
"Birim south",2008,0.574691830688813
"Birim south",2009,0.565236252025913
"Birim south",2010,0.556166559395427
"Birim south",2011,0.547999349493797
"Birim south",2012,0.541036646400733
"Birim south",2013,0.537656636365686
"Birim south",2014,0.533920310856583
"Birim south",2015,0.543142083371351
"Birim south",2016,0.556730467123781
"Birim south",2017,0.569533730422286
"Birim south",2018,0.581470406137071
"Birim south",2019,0.59287264330908
"Birim south",2020,0.603781256167263
"Birim south",2021,0.614233620395681
"Birim south",2022,0.624272755303735
"Birim south",2023,0.631120286918932
"Birim south",2024,0.639474390941557
"Birim south",2025,0.648489250979314
"Bodi",2000,0.299963455525112
"Bodi",2001,0.323553519881988
"Bodi",2002,0.346199875981628
"Bodi",2003,0.367873200697317
"Bodi",2004,0.388590469401765
"Bodi",2005,0.408368279726935
"Bodi",2006,0.427591908396223
"Bodi",2007,0.445928475558186
"Bodi",2008,0.463358129326092
"Bodi",2009,0.480039786396138
"Bodi",2010,0.496120460434867
"Bodi",2011,0.511761900508677
"Bodi",2012,0.526940544012395
"Bodi",2013,0.54159100097853
"Bodi",2014,0.555673969446279
"Bodi",2015,0.569057303431779
"Bodi",2016,0.581874887461109
"Bodi",2017,0.593951886915948
"Bodi",2018,0.88389563232512
"Bodi",2019,0.887058728928311
"Bodi",2020,0.890084889125109
"Bodi",2021,0.892984481309128
"Bodi",2022,0.895769439476776
"Bodi",2023,0.897765036869753
"Bodi",2024,0.897925863602276
"Bodi",2025,0.900478203934776
"Bole",2000,0.501859802915124
"Bole",2001,0.499947096575427
"Bole",2002,0.499743576683941
"Bole",2003,0.50109848131571
"Bole",2004,0.517449436262776
"Bole",2005,0.520113657633404
"Bole",2006,0.523284165146294
"Bole",2007,0.5278572332006
"Bole",2008,0.532634074506973
"Bole",2009,0.536639946045636
"Bole",2010,0.54147094545434
"Bole",2011,0.548380787463635
"Bole",2012,0.550492693071779
"Bole",2013,0.564413749663473
"Bole",2014,0.577795571233274
"Bole",2015,0.590512590920178
"Bole",2016,0.596478764429433
"Bole",2017,0.606735486120109
"Bole",2018,0.617640570452293
"Bole",2019,0.628057403492645
"Bole",2020,0.638023272218346
"Bole",2021,0.758636869067081
"Bole",2022,0.783920182481435
"Bole",2023,0.789456637805837
"Bole",2024,0.794797483690747
"Bole",2025,0.799928525472033
"Bolgatanga East",2000,0.680048943878279
"Bolgatanga East",2001,0.664784242693134
"Bolgatanga East",2002,0.676006734981897
"Bolgatanga East",2003,0.68189419433593
"Bolgatanga East",2004,0.692319766323472
"Bolgatanga East",2005,0.702272573728231
"Bolgatanga East",2006,0.711946499736525
"Bolgatanga East",2007,0.721174028889408
"Bolgatanga East",2008,0.729945171102866
