,OBJECTID,District,year,cases,precip_sum,tmean_coldest_month,ndvi,prop_urban_and_built_up,pop,Coverage_stock,vax_lag12,tmean_coldest_month_scaled,precip_sum_scaled,ndvi_scaled,vax_lag12_scaled,prop_urban_and_built_up_scaled
1,2,Ledzokuku,2005,0,944.3066298,25.24972376,0.309254489,0.991010998,137193.9347,0.392752829,0.374407374,-0.061206645,-1.172525353,-1.784619281,-1.656329617,2.977960286
2,2,Ledzokuku,2006,0,804.5524862,25.68895028,0.30320661,0.991010998,142944.7765,0.409290494,0.392752829,0.4976463,-1.693028312,-1.827899892,-1.538233099,2.977960286
3,2,Ledzokuku,2007,0,1077.544199,25.6461326,0.325915239,0.991010998,146574.1305,0.427244249,0.409290494,0.443166925,-0.676292847,-1.665389476,-1.431774005,2.977960286
4,2,Ledzokuku,2008,0,1174.151934,25.58176796,0.324422743,0.991010998,152299.0556,0.443165245,0.427244249,0.361272122,-0.316485184,-1.67607027,-1.316199009,2.977960286
5,2,Ledzokuku,2009,0,840.4143646,25.49254144,0.284182655,0.991010998,158929.4851,0.460474603,0.443165245,0.247744134,-1.559463658,-1.964041559,-1.213709641,2.977960286
6,2,Ledzokuku,2010,0,1133.679558,26.0429558,0.302781274,0.991010998,162938.5489,0.477160364,0.460474603,0.948067714,-0.46722126,-1.830943731,-1.102282866,2.977960286
7,2,Ledzokuku,2011,0,945.2900552,25.64254144,0.309896469,0.991010998,170667.0899,0.493390364,0.477160364,0.438597687,-1.168862665,-1.78002506,-0.994870416,2.977960286
8,2,Ledzokuku,2012,0,991.1491713,25.33895028,0.282644408,0.991010998,176818.7216,0.509140153,0.493390364,0.052321343,-0.998064111,-1.975049762,-0.890391874,2.977960286
9,2,Ledzokuku,2013,0,889.1740331,25.23895028,0.256115566,0.991010998,181203.5664,0.524341881,0.509140153,-0.074914359,-1.377862232,-2.16489887,-0.789004626,2.977960286
10,2,Ledzokuku,2014,0,1000.298343,25.6429558,0.309440242,0.991010998,188507.4153,0.538954767,0.524341881,0.439124906,-0.963988766,-1.783289972,-0.691145453,2.977960286
11,2,Ledzokuku,2015,0,785.5828729,26.03895028,0.287392261,0.991010998,185180.9169,0.552841692,0.538954767,0.942971257,-1.763679096,-1.941072565,-0.597076875,2.977960286
12,2,Ledzokuku,2016,0,966.2790055,26.03895028,0.285815132,0.991010998,189472.1273,0.565384244,0.552841692,0.942971257,-1.090691024,-1.95235902,-0.507681575,2.977960286
13,2,Ledzokuku,2017,0,1026.98895,25.63895028,0.292565815,0.991010998,193832.8094,0.576825212,0.565384244,0.434028449,-0.864581765,-1.904048914,-0.426940503,2.977960286
14,2,Ledzokuku,2018,0,876.8066298,26.04654696,0.26275953,0.991010998,198006.3055,0.588559698,0.576825212,0.952636952,-1.423923622,-2.11735248,-0.353290735,2.977960286
15,2,Ledzokuku,2019,0,937.1629834,26.25262431,0.276358057,0.991010998,202030.7187,0.599768798,0.588559698,1.214840913,-1.199131284,-2.020036953,-0.27775149,2.977960286
16,2,Ledzokuku,2020,0,712.8646409,25.66892265,0.260819243,0.991010998,206115.4254,0.610492634,0.599768798,0.472164011,-2.034512246,-2.131237811,-0.205594348,2.977960286
17,2,Ledzokuku,2021,0,962.3425414,26.48093923,0.246479672,0.991010998,210276.6,0.62076795,0.610492634,1.505339,-1.105352065,-2.233856493,-0.136561025,2.977960286
18,2,Ledzokuku,2022,0,898.9668508,25.1769337,0.262438747,0.991010998,214347.4517,0.630637037,0.62076795,-0.153821583,-1.341389678,-2.119648108,-0.070414995,2.977960286
19,2,Ledzokuku,2023,1,886.1657459,26.41616022,0.285810892,0.991010998,218496.2375,0.640100954,0.630637037,1.422916978,-1.389066354,-1.952389361,-0.006884017,2.977960286
20,2,Ledzokuku,2024,0,749.3176796,25.99654696,0.257686709,0.991010998,222691.2553,0.6492305,0.640100954,0.889019101,-1.898745864,-2.153655258,0.054038738,2.977960286
21,3,Chereponi,2005,0,1111.641124,25.85050745,0.424868669,0,45671.70558,0.569602746,0.555214885,0.7032047,-0.549301618,-0.957246221,-0.492404449,-0.447110612
22,3,Chereponi,2006,0,1042.996517,26.01175534,0.423329092,0,46874.38761,0.583587455,0.569602746,0.908369595,-0.804962883,-0.968263934,-0.399784435,-0.447110612
23,3,Chereponi,2007,0,1159.639022,25.71544259,0.418731987,0,48152.63476,0.596926848,0.583587455,0.531353981,-0.370537344,-1.001162331,-0.309759669,-0.447110612
24,3,Chereponi,2008,0,1213.368064,25.54180579,0.436997197,0,49197.91317,0.609606484,0.596926848,0.310425979,-0.170427891,-0.870450488,-0.223889036,-0.447110612
25,3,Chereponi,2009,0,1288.737989,26.28095124,0.444031136,0,50494.13017,0.621741972,0.609606484,1.250882878,0.110281276,-0.82011331,-0.142265502,-0.447110612
26,3,Chereponi,2010,0,1194.316839,26.03103531,0.443704802,0,51740.51115,0.633440259,0.621741972,0.932900595,-0.241382632,-0.822448662,-0.064144857,-0.447110612
27,3,Chereponi,2011,0,1104.486068,26.10019817,0.432361448,0,52830.92495,0.644819015,0.633440259,1.02090045,-0.575950044,-0.90362543,0.011161369,-0.447110612
28,3,Chereponi,2012,0,1093.325787,25.82358576,0.453834332,0,54184.78416,0.655861098,0.644819015,0.668950697,-0.617515605,-0.74995842,0.08441065,-0.447110612
29,3,Chereponi,2013,0,947.6249099,25.75356113,0.436977707,0,55357.61557,0.666518938,0.655861098,0.579854378,-1.160166688,-0.870589967,0.155492643,-0.447110612
30,3,Chereponi,2014,0,1094.029846,25.99824946,0.420040119,0,56883.30466,0.676763945,0.666518938,0.891185287,-0.614893392,-0.991800906,0.224101124,-0.447110612
31,3,Chereponi,2015,0,972.3137161,26.22015974,0.398622954,0,80403.33605,0.686499985,0.676763945,1.173534391,-1.068215235,-1.145069177,0.290052041,-0.447110612
32,3,Chereponi,2016,0,1110.520178,26.26598607,0.408967712,0,82258.69866,0.690431336,0.686499985,1.23184184,-0.553476491,-1.07103869,0.352726551,-0.447110612
33,3,Chereponi,2017,0,1012.730723,26.14850769,0.41924265,0,84149.77281,0.695682302,0.690431336,1.082367397,-0.917685374,-0.997507862,0.378034119,-0.447110612
34,3,Chereponi,2018,0,1173.418809,26.03096025,0.425171595,0,85953.98085,0.704120923,0.695682302,0.932805084,-0.319215649,-0.955078382,0.411836536,-0.447110612
35,3,Chereponi,2019,0,930.5416767,26.69105213,0.413188122,0,87717.41656,0.71056591,0.704120923,1.772677623,-1.223791803,-1.040836052,0.466159076,-0.447110612
36,3,Chereponi,2020,0,1209.96637,26.34896109,0.410161156,0,89475.76872,0.718025727,0.71056591,1.337415687,-0.183097223,-1.062498015,0.507647856,-0.447110612
37,3,Chereponi,2021,0,866.5853351,26.44896109,0.382165204,0,91281.43368,0.725464289,0.718025727,1.464651389,-1.461992004,-1.262846246,0.555669473,-0.447110612
38,3,Chereponi,2022,0,1230.021199,25.99326207,0.400116715,0,93050.85721,0.732608772,0.725464289,0.884839548,-0.108404643,-1.134379338,0.603554264,-0.447110612
39,3,Chereponi,2023,0,1016.797742,26.43240151,0.390749977,0,94854.20936,0.738201378,0.732608772,1.4435817,-0.902538093,-1.201410787,0.649545952,-0.447110612
40,3,Chereponi,2024,0,994.0551886,26.75106594,0.392462283,0,96670.46082,0.744842414,0.738201378,1.849036618,-0.987240886,-1.189156967,0.685547635,-0.447110612
41,4,Wa Municipal,2005,0,956.3574693,25.38761068,0.451098932,0.013080996,69046.44441,0.610228137,0.597198352,0.114234752,-1.12764298,-0.769533838,-0.222141262,-0.401900883
42,4,Wa Municipal,2006,0,1076.003285,25.55619109,0.438124891,0.013080996,67810.67562,0.622892822,0.610228137,0.328729215,-0.682031856,-0.862380336,-0.138263694,-0.401900883
43,4,Wa Municipal,2007,0,1006.337047,25.0148886,0.447878694,0.013502951,70644.0096,0.634973104,0.622892822,-0.360000802,-0.941498103,-0.79257892,-0.056736406,-0.400442548
44,4,Wa Municipal,2008,0,1037.79463,24.67615681,0.434992157,0.013502951,74339.2683,0.646455904,0.634973104,-0.790988574,-0.824336888,-0.884799211,0.02102886,-0.400442548
45,4,Wa Municipal,2009,0,1151.02842,25.57618538,0.483194653,0.013502951,70698.82811,0.657445917,0.646455904,0.354169087,-0.402606831,-0.539846314,0.094947912,-0.400442548
46,4,Wa Municipal,2010,0,1020.98886,25.41617395,0.470893488,0.013502951,73933.44906,0.668039998,0.657445917,0.150577427,-0.886928613,-0.627877489,0.165694714,-0.400442548
47,4,Wa Municipal,2011,0,946.2145101,25.36359612,0.45922995,0.013502951,75128.26385,0.678344708,0.668039998,0.083679649,-1.165419608,-0.711345602,0.233892751,-0.400442548
48,4,Wa Municipal,2012,0,1063.824907,25.20959726,0.464059755,0.013502951,72116.49462,0.688344524,0.678344708,-0.112261878,-0.727389235,-0.67678193,0.300228,-0.400442548
49,4,Wa Municipal,2013,0,982.2266495,24.94327335,0.465458514,0.013502951,73471.90978,0.697996366,0.688344524,-0.451120971,-1.031295319,-0.666771953,0.364600531,-0.400442548
50,4,Wa Municipal,2014,0,1099.620965,25.5646958,0.455104947,0.013502951,75599.2258,0.707274342,0.697996366,0.339550246,-0.594069723,-0.740865476,0.426733027,-0.400442548
51,4,Wa Municipal,2015,0,909.2176521,25.46477435,0.433824423,0.013502951,183488.7437,0.700276921,0.707274342,0.212414487,-1.303211401,-0.893155904,0.486458807,-0.400442548
52,4,Wa Municipal,2016,0,1112.495287,25.68288346,0.464239577,0.013502951,187734.71,0.704904629,0.700276921,0.489927146,-0.546120357,-0.675495064,0.441413807,-0.400442548
53,4,Wa Municipal,2017,0,869.3341902,25.52915596,0.432697225,0.013502951,192062.9678,0.708796839,0.704904629,0.294330874,-1.451754116,-0.901222502,0.471204083,-0.400442548
54,4,Wa Municipal,2018,0,1236.266924,25.35959012,0.477206851,0.013502951,196194.7783,0.716871799,0.708796839,0.078582589,-0.085142948,-0.582696988,0.496259689,-0.400442548
55,4,Wa Municipal,2019,0,798.9357326,26.00904742,0.455844987,0.013502951,200235.5958,0.724585219,0.716871799,0.904924141,-1.713947455,-0.735569508,0.548241206,-0.400442548
56,4,Wa Municipal,2020,0,993.8474722,25.73666095,0.455634043,0.013502951,204265.6664,0.731964712,0.724585219,0.558351316,-0.988014509,-0.737079091,0.597895364,-0.400442548
57,4,Wa Municipal,2021,0,816.8524707,25.4263639,0.451137869,0.013502951,208404.8949,0.73903556,0.731964712,0.163542676,-1.647218019,-0.769255195,0.6453999,-0.400442548
58,4,Wa Municipal,2022,0,936.8207655,25.409483,0.454725144,0.013502951,212462.4361,0.745826865,0.73903556,0.142064155,-1.200405847,-0.743583474,0.690917576,-0.400442548
59,4,Wa Municipal,2023,1,1041.491288,26.009483,0.467843677,0.013502951,216598.296,0.752339357,0.745826865,0.905478367,-0.810568985,-0.649702944,0.734635733,-0.400442548
60,4,Wa Municipal,2024,0,1022.501,25.98731791,0.441351845,0.013502951,220763.8056,0.758621756,0.752339357,0.877276452,-0.881296772,-0.839287194,0.776559068,-0.400442548
61,5,Jirapa,2005,1,882.6946295,25.76941091,0.399037535,0.001438295,66975.58786,0.784860491,0.598679668,0.600020949,-1.401994245,-1.142102303,-0.212605479,-0.442139666
62,5,Jirapa,2006,0,991.8493616,25.90620316,0.40160507,0.001438295,69829.23745,0.790084636,0.784860491,0.774069537,-0.995456309,-1.123728179,0.985909694,-0.442139666
63,5,Jirapa,2007,0,965.7956564,25.3679746,0.405255824,0.001438295,72501.61271,0.795203589,0.790084636,0.089250651,-1.092491219,-1.097602182,1.019539459,-0.442139666
64,5,Jirapa,2008,0,984.9435193,24.38926242,0.403690579,0.001438295,75147.8416,0.798191198,0.795203589,-1.156020668,-1.021176558,-1.108803588,1.05249206,-0.442139666
65,5,Jirapa,2009,0,1063.674022,25.9155877,0.425485173,0.001438295,76960.50198,0.80036708,0.798191198,0.786010023,-0.727951196,-0.952834316,1.071724415,-0.442139666
66,5,Jirapa,2010,0,989.3110602,25.7306793,0.441495644,0.001438295,80224.79108,0.801778318,0.80036708,0.55074051,-1.004910007,-0.83825812,1.085731372,-0.442139666
67,5,Jirapa,2011,0,877.1751318,25.73330558,0.411047002,0.001438295,83564.89587,0.80358731,0.801778318,0.55408208,-1.422551166,-1.056158613,1.094816036,-0.442139666
68,5,Jirapa,2012,0,1011.933805,25.53238968,0.436205155,0.001438295,86015.54564,0.804204922,0.80358731,0.29844532,-0.92065343,-0.8761186,1.106461195,-0.442139666
69,5,Jirapa,2013,1,935.2739384,25.30834027,0.430771656,0.001438295,89170.81029,0.803724059,0.804204922,0.013374489,-1.206166879,-0.915002502,1.110436991,-0.442139666
70,5,Jirapa,2014,0,1037.220511,25.88372884,0.426408561,0.001438295,93195.81752,0.801286745,0.803724059,0.745474169,-0.826475149,-0.946226243,1.107341498,-0.442139666
71,5,Jirapa,2015,0,880.755204,25.38044685,0.40897862,0.001438295,82879.28966,0.807272093,0.801286745,0.105119799,-1.409217478,-1.07096063,1.091651597,-0.442139666
72,5,Jirapa,2016,0,1078.167291,25.94798432,0.430797625,0.001438295,84791.22561,0.808405406,0.807272093,0.827230082,-0.67397219,-0.914816659,1.130181507,-0.442139666
73,5,Jirapa,2017,0,849.5919373,25.93457188,0.410637667,0.001438295,86739.32789,0.807271658,0.808405406,0.810164677,-1.525282534,-1.059087945,1.137477067,-0.442139666
74,5,Jirapa,2018,0,1170.528865,25.77003539,0.432458475,0.001438295,88597.94757,0.812615946,0.807271658,0.60081551,-0.32997901,-0.902931074,1.130178709,-0.442139666
75,5,Jirapa,2019,0,764.7316125,26.38458576,0.427293062,0.001438295,90415.16916,0.817242813,0.812615946,1.382742993,-1.841337922,-0.939896466,1.164581878,-0.442139666
76,5,Jirapa,2020,0,1054.695948,25.93714613,0.414603198,0.001438295,92226.51347,0.821617795,0.817242813,0.813440034,-0.761389303,-1.030709305,1.19436674,-0.442139666
77,5,Jirapa,2021,0,775.6518873,25.67445532,0.423860422,0.001438295,94087.07043,0.826323569,0.821617795,0.479203534,-1.800666246,-0.964461567,1.222530128,-0.442139666
78,5,Jirapa,2022,0,938.508257,25.68061685,0.415822525,0.001438295,95911.14552,0.830843302,0.826323569,0.487043203,-1.194120922,-1.021983397,1.252822943,-0.442139666
79,5,Jirapa,2023,0,946.2933666,26.32463225,0.435383958,0.001438295,97770.09721,0.835177481,0.830843302,1.306460723,-1.165125913,-0.881995355,1.281918147,-0.442139666
80,5,Jirapa,2024,2,997.4233278,26.23052664,0.426589073,0.001438295,99642.78882,0.839358528,0.835177481,1.186724794,-0.974696525,-0.944934443,1.309818865,-0.442139666
81,6,Sissala West,2005,0,932.4471127,25.53466589,0.43152403,0.000475814,27775.02527,0.609978462,0.596940331,0.301341478,-1.216695162,-0.909618268,-0.22380224,-0.445466132
82,6,Sissala West,2006,0,1013.240824,25.66455907,0.435726264,0.000475814,28285.80555,0.62265126,0.609978462,0.466611979,-0.915785545,-0.879545703,-0.139870942,-0.445466132
83,6,Sissala West,2007,0,1041.967633,25.12315878,0.442354446,0.000475814,28540.59774,0.63473928,0.62265126,-0.222242479,-0.808794877,-0.832112257,-0.058291431,-0.445466132
84,6,Sissala West,2008,0,1034.734559,24.25489519,0.430836924,0.000475814,28483.50655,0.646229435,0.63473928,-1.326983757,-0.835733872,-0.914535427,0.019523649,-0.445466132
85,6,Sissala West,2009,0,1090.941732,25.70613204,0.461446581,0.000475814,29329.89397,0.657226489,0.646229435,0.519507634,-0.626394824,-0.695482663,0.093490051,-0.445466132
86,6,Sissala West,2010,0,1040.168701,25.46541041,0.475828147,0.000475814,30152.77718,0.667827356,0.657226489,0.21322378,-0.815494852,-0.592563451,0.164282171,-0.445466132
87,6,Sissala West,2011,0,920.1503092,25.50198378,0.440811392,0.000475814,31784.06264,0.678138666,0.667827356,0.259758161,-1.262493608,-0.843154855,0.232523893,-0.445466132
88,6,Sissala West,2012,0,1061.198257,25.32725885,0.462856265,0.000475814,33166.0556,0.688144888,0.678138666,0.037445681,-0.737171979,-0.685394501,0.298901634,-0.445466132
89,6,Sissala West,2013,0,974.3148743,25.12111678,0.45298571,0.000475814,34153.71647,0.697802912,0.688144888,-0.224840638,-1.060762083,-0.756031436,0.3633154,-0.445466132
90,6,Sissala West,2014,0,1076.334351,25.67497791,0.452542827,0.000475814,33657.2673,0.707086831,0.697802912,0.479868466,-0.680798828,-0.759200854,0.425487696,-0.445466132
91,6,Sissala West,2015,0,915.4870292,25.15348767,0.426057553,0.000475814,58570.59767,0.71590953,0.707086831,-0.183653304,-1.279861615,-0.948738172,0.485251735,-0.445466132
92,6,Sissala West,2016,0,1117.389768,25.75246366,0.447683014,0.000475814,59921.3935,0.72435927,0.71590953,0.578457996,-0.527891261,-0.793979271,0.542046727,-0.445466132
93,6,Sissala West,2017,0,912.7067304,25.68495703,0.426502345,0.000475814,61298.57752,0.726015107,0.72435927,0.492565467,-1.290216612,-0.945555099,0.596440841,-0.445466132
94,6,Sissala West,2018,0,1176.111959,25.54705044,0.441423633,0.000475814,62611.19803,0.73361261,0.726015107,0.317099044,-0.309185229,-0.838773454,0.607100082,-0.445466132
95,6,Sissala West,2019,0,780.8084491,26.17055859,0.45219685,0.000475814,63895.95093,0.740869952,0.73361261,1.110424018,-1.78146105,-0.761676776,0.656008034,-0.445466132
96,6,Sissala West,2020,0,1116.125331,25.68357562,0.425438169,0.000475814,65178.48834,0.747813109,0.740869952,0.490807814,-0.532600552,-0.953170686,0.702726239,-0.445466132
97,6,Sissala West,2021,0,757.3904907,25.46421573,0.436396187,0.000475814,66495.51167,0.766916781,0.747813109,0.211703717,-1.868679334,-0.874751514,0.747421926,-0.445466132
98,6,Sissala West,2022,0,934.5506385,25.52929484,0.428989975,0.000475814,67786.46338,0.772982509,0.766916781,0.294507579,-1.208860751,-0.927752799,0.870399362,-0.445466132
99,6,Sissala West,2023,6,1033.891414,26.13544093,0.438235427,0.000475814,69099.44771,0.778799212,0.772982509,1.065741815,-0.838874098,-0.861589304,0.909446707,-0.445466132
100,6,Sissala West,2024,1,1031.812947,26.13544093,0.435716339,0.000475814,70422.40478,0.784410404,0.778799212,1.065741815,-0.846615182,-0.879616731,0.946890989,-0.445466132
101,7,Lambussie,2005,0,885.3107957,25.75488089,0.413050734,0.000596193,46373.47403,0.611661536,0.598679668,0.581533582,-1.392250546,-1.041819244,-0.212605479,-0.445050089
102,7,Lambussie,2006,0,987.2891029,25.88950329,0.4114077,0.000596193,48213.07179,0.622513358,0.611661536,0.75282134,-1.012440623,-1.053577337,-0.129036372,-0.445050089
103,7,Lambussie,2007,0,978.6352762,25.34630005,0.413338825,0.000596193,49949.02524,0.633000303,0.622513358,0.06167288,-1.044671097,-1.039757569,-0.059179156,-0.445050089
104,7,Lambussie,2008,0,1000.100355,24.16937152,0.407051316,0.000596193,51804.41482,0.641090407,0.633000303,-1.435800404,-0.964726155,-1.08475305,0.008329205,-0.445050089
105,7,Lambussie,2009,0,1056.586923,25.77696908,0.445442148,0.000596193,54763.59257,0.65216794,0.641090407,0.609637646,-0.754346517,-0.810015643,0.060408216,-0.445050089
106,7,Lambussie,2010,0,1007.381652,25.71303092,0.448118742,0.000596193,56155.06024,0.658496569,0.65216794,0.528285473,-0.937607554,-0.790861057,0.131718414,-0.445050089
107,7,Lambussie,2011,0,879.4492651,25.69552458,0.419460531,0.000596193,57886.51463,0.660979669,0.658496569,0.506011164,-1.414081341,-0.995948628,0.172458153,-0.445050089
108,7,Lambussie,2012,0,1029.620679,25.51096807,0.438457161,0.000596193,60360.68027,0.663376131,0.660979669,0.271189389,-0.854780104,-0.860002505,0.188442787,-0.445050089
109,7,Lambussie,2013,0,946.4160162,25.29907248,0.425989234,0.000596193,62814.7103,0.662444885,0.663376131,0.001582547,-1.164669115,-0.949227091,0.203869705,-0.445050089
110,7,Lambussie,2014,0,1051.276128,25.8782818,0.436585235,0.000596193,64459.07275,0.664914329,0.662444885,0.738543599,-0.774126145,-0.873398619,0.197874928,-0.445050089
111,7,Lambussie,2015,0,886.8873796,25.30455651,0.413176132,0.000596193,44796.52718,0.675007286,0.664914329,0.008560197,-1.386378688,-1.040921852,0.21377166,-0.445050089
112,7,Lambussie,2016,0,1106.30887,25.94092752,0.430565706,0.000596193,45826.95313,0.684673586,0.675007286,0.818251317,-0.569161166,-0.91647635,0.278743775,-0.445050089
113,7,Lambussie,2017,0,875.4524075,25.95366447,0.419142662,0.000596193,46875.8526,0.6913292,0.684673586,0.834457263,-1.428967313,-0.998223404,0.340969343,-0.445050089
114,7,Lambussie,2018,0,1170.223923,25.77483528,0.424588001,0.000596193,47879.12708,0.699888531,0.6913292,0.606922682,-0.331114741,-0.959254773,0.383814006,-0.445050089
115,7,Lambussie,2019,0,760.4375063,26.37999493,0.434678401,0.000596193,48855.00529,0.708064637,0.699888531,1.376901818,-1.857330972,-0.887044551,0.438913601,-0.445050089
116,7,Lambussie,2020,0,1045.502179,25.89641662,0.407218552,0.000596193,49833.64662,0.715886784,0.708064637,0.761617564,-0.795630746,-1.083556259,0.491546232,-0.445050089
117,7,Lambussie,2021,0,720.2132793,25.66742524,0.426931285,0.000596193,50834.34386,0.723381772,0.715886784,0.47025877,-2.007142839,-0.942485459,0.541900298,-0.445050089
118,7,Lambussie,2022,0,963.3435378,25.65624937,0.399831414,0.000596193,51816.52812,0.730580449,0.723381772,0.456039068,-1.101623935,-1.136421044,0.590148323,-0.445050089
119,7,Lambussie,2023,0,918.1720223,26.29819564,0.427094417,0.000596193,52818.41149,0.737483589,0.730580449,1.272823917,-1.269861576,-0.941318038,0.636488886,-0.445050089
120,7,Lambussie,2024,0,1055.790775,26.32169285,0.42032275,0.000596193,53828.41695,0.744142834,0.737483589,1.30272076,-0.757311706,-0.989778309,0.680926967,-0.445050089
121,8,Bolgatanga Municipal,2005,0,1030.037707,26.16436943,0.389521894,0.013603304,97487.79439,0.702272574,0.692319766,1.102549193,-0.853226918,-1.210199358,0.390190646,-0.400095715
122,8,Bolgatanga Municipal,2006,0,1034.195414,26.38417834,0.42136245,0.013603304,97354.31913,0.7119465,0.702272574,1.382224612,-0.837741876,-0.982337874,0.454260568,-0.400095715
123,8,Bolgatanga Municipal,2007,0,1092.484331,25.86057325,0.424721927,0.013603304,95942.30445,0.721174029,0.7119465,0.716011993,-0.620649537,-0.958296351,0.516535226,-0.400095715
124,8,Bolgatanga Municipal,2008,0,1076.807134,25.25230573,0.416866996,0.013603304,97614.5164,0.729945171,0.721174029,-0.057921451,-0.679037986,-1.014508823,0.575936262,-0.400095715
125,8,Bolgatanga Municipal,2009,0,1154.584459,26.51294268,0.426678524,0.013603304,98680.94484,0.738339898,0.729945171,1.546058813,-0.389362656,-0.944294301,0.632399365,-0.400095715
126,8,Bolgatanga Municipal,2010,0,1044.367643,26.24666242,0.448588989,0.013603304,98571.4165,0.746432192,0.738339898,1.207255262,-0.799856234,-0.787495812,0.686439344,-0.400095715
127,8,Bolgatanga Municipal,2011,0,996.3054777,26.25503185,0.409683453,0.013603304,98149.50706,0.75430345,0.746432192,1.21790416,-0.978859867,-1.065916617,0.738532448,-0.400095715
128,8,Bolgatanga Municipal,2012,0,1042.531465,26.06710828,0.440865671,0.013603304,101002.991,0.761941814,0.75430345,0.978798291,-0.806694931,-0.842766418,0.78920266,-0.400095715
129,8,Bolgatanga Municipal,2013,0,945.4249682,25.85035669,0.412168737,0.013603304,100618.7619,0.769314378,0.761941814,0.703012881,-1.168360193,-1.048131106,0.838373649,-0.400095715
130,8,Bolgatanga Municipal,2014,0,1060.956688,26.44644586,0.413072948,0.013603304,103114.0863,0.776401364,0.769314378,1.461451123,-0.738071685,-1.041660277,0.885833586,-0.400095715
131,8,Bolgatanga Municipal,2015,0,967.6833121,26.23755414,0.388879104,0.013603304,127760.2587,0.783136273,0.776401364,1.195666277,-1.085460798,-1.214799375,0.931455152,-0.400095715
132,8,Bolgatanga Municipal,2016,0,1060.178854,26.47880255,0.413619495,0.013603304,130712.3123,0.789586479,0.783136273,1.502620382,-0.740968666,-1.037749002,0.974810263,-0.400095715
133,8,Bolgatanga Municipal,2017,0,921.7971975,26.36229299,0.408615277,0.013603304,133718.7811,0.795663999,0.789586479,1.354378633,-1.256359906,-1.073560831,1.016332635,-0.400095715
134,8,Bolgatanga Municipal,2018,0,1125.775796,26.19912102,0.418281537,0.013603304,136585.8823,0.801330163,0.795663999,1.146765626,-0.49665818,-1.004385903,1.055455895,-0.400095715
135,8,Bolgatanga Municipal,2019,0,709.971465,26.86310828,0.442379193,0.015114742,139376.0161,0.806742638,0.801330163,1.991594479,-2.045287645,-0.831935158,1.0919311,-0.394871977
136,8,Bolgatanga Municipal,2020,0,1146.276688,26.58174522,0.4292521,0.015114742,142169.9446,0.919713584,0.806742638,1.633600218,-0.420304273,-0.92587695,1.126773208,-0.394871977
137,8,Bolgatanga Municipal,2021,0,936.2550318,26.39509554,0.416577094,0.015114742,145022.8095,0.921831563,0.919713584,1.396115185,-1.202512876,-1.016583456,1.85400919,-0.394871977
138,8,Bolgatanga Municipal,2022,0,1152.765096,26.2096051,0.413515458,0.015114742,147828.8481,0.923865808,0.921831563,1.160105114,-0.396138726,-1.038493524,1.867643406,-0.394871977
139,8,Bolgatanga Municipal,2023,1,907.2828025,26.7363949,0.429407192,0.015114742,150679.943,0.925816539,0.923865808,1.830369826,-1.310417591,-0.924767058,1.8807386,-0.394871977
140,8,Bolgatanga Municipal,2024,0,932.8384713,26.91692994,0.419128475,0.015114742,153552.3096,0.927698348,0.925816539,2.060074841,-1.215237578,-0.998324933,1.89329618,-0.394871977
141,9,Bongo,2005,0,1008.736509,26.05829215,0.366442673,0,80986.0794,0.713088889,0.703497663,0.967581029,-0.9325615,-1.375361845,0.462146922,-0.447110612
142,9,Bongo,2006,0,1004.215458,26.2114153,0.38792837,0,82149.9772,0.722411365,0.713088889,1.16240834,-0.949399789,-1.221603133,0.523889209,-0.447110612
143,9,Bongo,2007,0,1082.906899,25.72932398,0.389069954,0,82804.4216,0.731303662,0.722411365,0.549016061,-0.656319907,-1.213433586,0.583901455,-0.447110612
144,9,Bongo,2008,0,1060.779996,24.98253607,0.373898162,0,83536.63961,0.739756152,0.731303662,-0.401164769,-0.738729759,-1.322007914,0.641144475,-0.447110612
145,9,Bongo,2009,0,1130.27456,26.37958094,0.397764729,0,84483.56563,0.747845902,0.739756152,1.376375079,-0.479902898,-1.151210918,0.695556297,-0.447110612
146,9,Bongo,2010,0,1019.155564,26.10241154,0.410126417,0,85308.49705,0.755644206,0.747845902,1.023716646,-0.893756575,-1.062746617,0.747633026,-0.447110612
147,9,Bongo,2011,0,970.2506424,26.12049812,0.37347799,0,85859.64828,0.763229504,0.755644206,1.046729231,-1.075898985,-1.325014805,0.797833609,-0.447110612
148,9,Bongo,2012,0,1017.947618,25.89350662,0.400431784,0,86676.16781,0.769036984,0.763229504,0.757915002,-0.898255472,-1.132124597,0.846662993,-0.447110612
149,9,Bongo,2013,0,925.1644594,25.69634315,0.378031742,0,87281.2266,0.773737239,0.769036984,0.507052676,-1.243818812,-1.292426656,0.884047899,-0.447110612
150,9,Bongo,2014,0,1022.913817,26.27937339,0.354240282,0,88018.63047,0.775291128,0.773737239,1.248875298,-0.879759268,-1.462686164,0.914305188,-0.447110612
151,9,Bongo,2015,0,953.3558015,26.03963234,0.356841714,0,111475.6478,0.774580668,0.775291128,0.943839083,-1.138822448,-1.444069463,0.92430815,-0.447110612
152,9,Bongo,2016,0,1049.698359,26.29174738,0.379388857,0,114050.6625,0.772848536,0.774580668,1.264619428,-0.780002415,-1.2827147,0.919734651,-0.447110612
153,9,Bongo,2017,0,914.1219609,26.20528761,0.371566612,0,116676.4103,0.7747895,0.772848536,1.154611726,-1.284945701,-1.338693254,0.908584276,-0.447110612
